index,sku,productId,name,new,regularPrice,salePrice,customerReviewCount,customerReviewAverage,freeShipping,onlineAvailability,onlineAvailabilityText,releaseDate,shippingCost,shortDescription,manufacturer,inStorePickup,esrbRating,longDescription,onlineAvailability_notAvailable,onlineAvailability_preOrder,onlineAvailability_soldOut,onlineAvailability_businessDay1,onlineAvailability_businessDay12,esrb_everyone10,esrb_everyone,esrb_mature,esrb_pending,esrb_teen,genre,esrb_description
747,9511432,1.21812E+12,Left 4 Dead 2,0,29.99,29.99,82,4.4,1,0,Shipping: Not available,11/17/2009,2.99,fight surviv world overrun zombi mutant,Valve,0,M=Mature,learn left 4 dead 2 flash demo synopsisa mysteri outbreak left popul form raven mindless zombi one mere hand survivor environ surviv tenuous best get readi fight life relentless advanc hord rampag enemi use weapon dispos battl terrifi mutant hungri destruct desper struggl surviv enough get onslaught left 4 dead 2 sequel acclaim left 4 dead ratchet terror intens mele combat greater custom option play four new survivor compel new stori take savannah georgia shadow world bayou countri conclud new orlean stori french quarter arm mele weapon axe chainsaw fri pan basebal bat get close person vicious zombi attack custom gameplay experi ai director 2 0 expand abil chang weather effect world object light level layout uniqu challeng everi time come face face potenti extinct,1,0,0,0,0,0,0,1,0,0,action adventur,blood gore intens violenc languag
748,9515937,1.21812E+12,Cars Race-O-Rama,0,19.99,19.99,,,1,0,Shipping: Not available,10/19/2009,,speed finish line take home trophi,THQ,0,E=Everyone,lightn mcqueen hard work train student racer upcom race rama competit find chick hick work set academi student racer necessarili play rule competit take entir new dimens get readi put pedal metal speed finish line across seri challeng track best keep chick hick sneaki student steal number one spot car race rama chanc indulg need speed 30 playabl charact includ 15 brand new charact chuck guido tater trophi girl vin racer chick hick protégé el machismo candic stinger custom car varieti way push limit across eight compel race environ includ new radiat spring speedway santa carburera motoropoli citi autovia perform awesom stunt thwart charact attempt cheat take advantag new improv drift abil compet take home race rama trophi,1,0,0,0,0,0,1,0,0,0,race,na
749,9517748,1.21812E+12,Fairytale Fights,0,9.99,9.99,7,4,0,0,Shipping: Not available,10/27/2009,,make enemi die brutal ever,Playlogic International,0,M=Mature,learn fairytal fight flash demo synopsisonc upon time magic fairytal kingdom exist far beyond cloud high sea year wore fairytal hero roam distant land grew restless twist pursuit recognit charm deed four fairytal hero embark quest fame fortun believ deserv one stori go tradit happili ever fairytal fight draw dark twist fairytal world play varieti fairytal charact indulg bloodthirsti whim use dynam slice technolog slice dice way everyth lumberjack gingerbread men cute bunni carv enemi frenzi attack watch world around becom drench blood courtesi innov volumetr liquid system share fairytal feroc friend famili onlin offlin drop drop gameplay meet one game mani pvp battleground engag vicious fight death,1,0,0,0,0,0,0,1,0,0,action adventur,blood gore crude humor violenc
750,9522634,1.21812E+12,Rock Band Metal Track Pack,0,13.99,13.99,1,3,0,0,Shipping: Not available,9/24/2009,,enjoy head bang fun incred metal soundtrack,MTV Games,0,T=Teen,learn rock band metal track pack flash demo synopsisget readi head bang good time rock band metal track pack serv select hard rock hit histori heavi metal pack 20 track one disc standalon game make easi form heavi metal band rock song like bullet valentin walk demon godsmack stand alon juda priest scream vengeanc queen stone age 3 7 show skill take place pantheon heavi metal legend perform guitar drum bass vocal song defin genr rock band metal track pack let live heavi metal ambit fulli function game includ featur love rock band includ solo band tour mode quickplay tug war score duel song unlock progress head bang beat awesom soundtrack use instrument control play track base origin master record includ six track new rock band seri blue oyster cult transmaniacon mc mother earth levit motorhead kill death 08 nazareth hair dog rage machin bull parad,1,0,0,0,0,0,0,0,0,1,music danc parti,mild lyric
751,9540428,1.21812E+12,Midnight Club: Los Angeles Complete Edition Platinum Hits,0,19.99,19.99,2,5,1,1,Shipping: Usually ships in 1-2 business days,9/30/2009,0,gun engin tear street l,Rockstar Games,0,T=Teen,frond palm tree sway grace danc decept peac heart l hood engin purr approv rev time tast what come driver next respond revv engin turn threat twist lip mockeri car power hum around make heart pound skin tingl excit asphalt unfurl front go tens moment approach flash foot gas car gun street vehicl hot pursuit music thunder around tree landmark whip breakneck speed street race purest driver seat midnight club los angel complet edit deliv adrenalin surg excit come expect midnight club franchis new set get behind wheel dazzl select licens vehicl includ muscl car tuner exot motorcycl thrill open world street race custom ride licens aftermarket part decal creation system let put inimit style display intimid competit experi l stun realism race street tune star soundtrack featur 100 puls pound song midnight club los angel citi angel playground truli devilish race excit complet edit broaden boundari inclus south central download content includ south central district expand origin map one third hundr new way race 12 new battl map fieri onlin competit,0,0,0,0,1,0,0,0,0,1,race,mild suggest theme mild violenc strong lyric
752,9540473,1.21812E+12,NBA 2K10 Anniversary Edition,0,84.99,84.99,,,0,0,Shipping: Not available,10/6/2009,,enjoy thrill extra come amaz realist game,2K Sports,0,E=Everyone,celebr 10 year true basketbal great clock tick final second game feel tension mount team trail one point outcom entir game come play teammat pass ball aim basket split second ball leav finger hurtl toward basket hope carri aim true win team game experi intens pressur breathless excit profession basketbal nba 2k10 anniversari edit pack extra commemor 10th anniversari incred seri get readi rule court new instal popular franchis build success nba 2k9 new gameplay compon awesom graphic new present element see nba come life eye even realist signatur style anim bring heart action take talent beyond home court excit onlin system special anniversari edit includ number game storag locker hold 20 game featur combin lock exclus 6 mcfarlan kobe bryant figurin exclus 16 x 36 2k sport kobe bryant poster design shepard fairey studio 1 nba 2k10 10th anniversari video explor histori franchis access gold room nba 2k10 vip onlin lobbi,1,0,0,0,0,0,1,0,0,0,sport outdoor,na
753,9562261,1.21813E+12,SpongeBob's Truth or Square,0,19.99,19.99,2,4.5,1,0,Shipping: Not available,5/1/2011,0,come back fun ocean floor,THQ,0,E=Everyone,learn spongebob truth squar flash demo synopsismr krab left prize possess krabbi patti formula spongebob porous yellow hand recip disappear spongebob track trust aquat fri cook ask help plankton littl one eye villain alway want recip use plankton memori machin spongebob must sift happiest memori rememb put recip find formula krusti krab eleventi seventh anniversari reliv happiest time spongebob undersea life spongebob truth squar help search krabbi patti recip explor 10 fantast level nautic nonsens play lovabl spongebob piti diabol plankton amidst silli see familiar face scene spongebob world bikini bottom krusti krab jellyfish field take gruesom overs boss spongebob transform sever wacki tool sledgehamm cannon make sure spongebob retriev recip time there'l krabbi patti anniversari celebr,1,0,0,0,0,0,1,0,0,0,action adventur,cartoon violenc comic mischief
754,9562957,1.21812E+12,Lips: Number One Hits Exclusive Downloadable Colbie Caillat Songs Offer,0,5.99,5.99,,,0,0,Shipping: Not available,10/20/2009,,get three exclus song game purchas,Microsoft,0,T=Teen,purchas lip number one hit receiv three exclus download colbi caillat song use onlin gameplay includ littl thing realiz fallin,1,0,0,0,0,0,0,0,0,1,music danc parti,lyric mild cartoon violenc sexual theme use tobacco
764,9589313,1.21813E+12,LEGO Indiana Jones 2: The Adventure Continues,0,19.99,19.99,11,4.7,1,1,Shipping: Usually ships in 1-2 business days,11/17/2009,0,construct new adventur inimit indi,LucasArts,0,E10+=Everyone 10+,learn lego indiana jone 2 adventur continu flash demo synopsisleap world whip crack fun icon adventur indiana jone return action pack odyssey land lego prove got intrepid invent indi explor signatur locat four film first time build challeng level environ savor brick brick fun fuse origin level one game creat new indi style adventur embark wild journey world belov cinemat hero render true lego style lego indiana jone 2 adventur continu travel world famous dr jone pursu evad danger locat rang street shanghai jungl south america see favorit episod four indiana jone film includ indiana jone kingdom crystal skull come life zani tongu cheek style locat charact depict lego format unleash creativ build adventur mode use power lego construct new level enjoy fun new anim new vehicl indi newli enhanc whip make uniqu mark world indiana jone,0,0,0,0,1,1,0,0,0,0,action adventur,cartoon violenc
765,9589956,1.21813E+12,CSI: Deadly Intent,0,27.99,27.99,2,4,0,0,Shipping: Not available,10/27/2009,,join csi team solv shock new case,Ubisoft Entertainment,0,M=Mature,learn csi dead intent flash demo synopsisa crime scene investig reli train technolog keen observ help crack case cross path put impress skill set test shadowi world sin citi best reveal answer hidden crime scene knowledg resourc teamwork enough crack case help bring guilti justic world gritti televis seri come life csi dead intent join vega csi team confront five origin case written cooper csi writer take role skill forens expert team season nine charact includ ray langston riley adam collect evid employ high tech analysi method interview wit suspect explor shock crime scene brought life vivid new render engin deliv intens realist graphic improv light effect immers fulli grip csi world,1,0,0,0,0,0,0,1,0,0,action adventur,blood drug refer sexual theme use alcohol violenc
766,9594469,1.21813E+12,Madagascar Kartz,0,14.99,14.99,1,4,1,0,Shipping: Not available,10/27/2009,0,go wild behind wheel,Activision,0,E=Everyone,favorit charact madagascar film run wild whole new way madagascar kartz join alex marti gloria other engag thrill high speed kart race send zip across seri wild crazi track get readi unleash inner wild anim careen way around varieti challeng cours demonstr top move take wheel sever crazi kart race action across 18 zani track base hilari scene madagascar movi perform awesom move like high fli jump flip roll earn point dare maneuv take advantag varieti fun powerup amp excit compet friend head head multiplay gameplay unleash addit fun unlock secret bonus charact track play,1,0,0,0,0,0,1,0,0,0,race,comic mischief
